--- Random Search Complete ---
Time Started: 2025-9-26 18:17:33
Time Ended  : 2025-9-26 18:27:41
Delta (sec) : 607.887
ImageDirs   : MVTecAnomalyDetection\cable_missing_train\images
LabelDirs   : MVTecAnomalyDetection\cable_missing_train\labels
No. Images  : 6MaxPipelineLen: 10
Trials      : 180
Best Trial  : 6
Best Mean MCC: 0.00001
Best Config : len=8 :: highpass_image(5x11) -> auto_threshold(sigma=2.0)

Best Config : len=8 :: bandpass_image(lines) -> auto_threshold(sigma=2.0)

Best Config : len=8 :: mean(3x5) -> auto_threshold(sigma=2.0)

Best Config : len=8 :: gray_range_rect(419x152) -> auto_threshold(sigma=2.0)

Best Config : len=8 :: gauss_filter(3) -> auto_threshold(sigma=2.0)

Best Config : len=8 :: bandpass_image(lines) -> auto_threshold(sigma=2.0)

Best Config : len=8 :: gauss_filter(7) -> auto_threshold(sigma=2.0)

Best Config : len=8 :: mean(15x15) -> auto_threshold(sigma=2.0)

Best Config : len=8 ::  ->  -> auto_threshold(sigma=2.0)

Best Config : len=8 ::  ->  -> auto_threshold(sigma=2.0)

--- Iterations ---
180;7.37711e-007;
179;-0.0105825;
178;-0.0253533;
177;-0.019104;
176;-0.00798013;
175;-0.00888315;
174;2.80461e-007;
173;-0.000127907;
172;-0.0513641;
171;-0.00347975;
170;-0.000351192;
169;-0.0198023;
168;8.61716e-008;
167;-0.125491;
166;-0.0301291;
165;-0.0427302;
164;-0.0710424;
163;-0.015824;
162;-0.000109025;
161;-0.0061001;
160;-0.0174788;
159;-0.02008;
158;-0.00839802;
157;-0.0123299;
156;-0.00891134;
155;-0.0420785;
154;-0.0255352;
153;4.34611e-008;
152;-0.0314445;
151;0;
150;-0.000936045;
149;-0.0346311;
148;8.6036e-008;
147;-0.00450549;
146;-0.00143656;
145;-0.00197835;
144;-0.0185942;
143;0;
142;0;
141;-0.0354726;
140;-0.0512883;
139;-4.35325e-005;
138;-0.00347259;
137;-0.0734627;
136;-0.0154372;
135;-0.00490691;
134;-0.0185559;
133;-0.149857;
132;-0.145369;
131;-0.000634097;
130;-0.0663131;
129;-0.0200641;
128;-0.0324266;
127;-0.0199278;
126;1.29804e-008;
125;-0.000161057;
124;0;
123;-0.0267677;
122;-0.0565921;
121;-0.0200378;
120;-0.015749;
119;3.31295e-008;
118;7.62875e-007;
117;-0.00711188;
116;-0.0327931;
115;2.50525e-007;
114;8.99092e-008;
113;-0.0239251;
112;-5.41427e-005;
111;2.93327e-008;
110;-0.0497112;
109;-0.00498864;
108;5.72433e-007;
107;-1.16289e-005;
106;-0.0382947;
105;0;
104;-0.00247713;
103;-0.000335225;
102;-0.0158684;
101;-0.00292303;
100;-0.118602;
99;-0.00139957;
98;0;
97;-0.00517202;
96;1.23542e-007;
95;-0.0291116;
94;6.89665e-008;
93;-0.139;
92;-0.0205697;
91;-0.000745749;
90;-0.0111324;
89;-0.00522222;
88;-0.00677128;
87;2.73197e-007;
86;-0.0652611;
85;-0.0569119;
84;-0.00780787;
83;-0.052995;
82;-0.00387962;
81;-0.0222797;
80;-0.000769337;
79;-0.0103353;
78;-0.000231449;
77;1.34805e-007;
76;-0.0122199;
75;-0.0122382;
74;-0.151709;
73;-0.0651185;
72;3.38872e-008;
71;-0.0172146;
70;-0.000115839;
69;-0.0091651;
68;3.79703e-006;
67;-0.000452288;
66;0;
65;0;
64;-0.0349371;
63;-0.020251;
62;-0.0098349;
61;-0.0132838;
60;-0.0217496;
59;0;
58;-0.0299445;
57;-6.60492e-005;
56;-0.0139095;
55;-0.0335068;
54;-0.0351013;
53;-0.00329216;
52;-0.00608677;
51;-0.017532;
50;-0.0193748;
49;-0.00218579;
48;-0.0106535;
47;0;
46;7.40749e-008;
45;-0.0458612;
44;-0.00126964;
43;8.70955e-008;
42;-0.00969768;
41;-0.0184602;
40;3.74525e-007;
39;-0.0210946;
38;-0.0430264;
37;0;
36;9.12504e-008;
35;-0.0244289;
34;-0.0141324;
33;-0.122235;
32;-0.035732;
31;-0.0187216;
30;0;
29;0;
28;-0.000369605;
27;0;
26;-0.0274111;
25;-0.0120187;
24;1.35827e-008;
23;1.5225e-006;
22;-0.0465716;
21;-0.0141059;
20;-0.00847044;
19;-0.00733725;
18;-0.00256132;
17;0;
16;0;
15;-0.000248795;
14;1.46492e-007;
13;-0.0245708;
12;4.65062e-007;
11;-0.0962449;
10;-0.00736215;
9;0;
8;-0.0284538;
7;0;
6;5.89925e-006;
5;-0.0143092;
4;-0.00108475;
3;2.11875e-007;
2;-0.0171938;
1;-0.000212926;
