--- Random Search Complete ---
Time Started: 2025-9-28 14:17:38
Time Ended  : 2025-9-28 14:27:2
Delta (sec) : 563.503
ImageDirs   : MVTecAnomalyDetection\tile_crack_train\images
LabelDirs   : MVTecAnomalyDetection\tile_crack_train\labels
No. Images  : 8MaxPipelineLen: 10
Trials      : 150
Best Trial  : 63
Best Mean MCC: 0.00000
Best Config : len=10 :: dual_rank(circle,r=90,mp=64,m=210) -> binary_threshold(smooth_histo,dark; thr=3325)

Best Config : len=10 :: gauss(sigma=9) -> binary_threshold(smooth_histo,dark; thr=3325)

Best Config : len=10 :: gray_open(rhombus,5x3) -> binary_threshold(smooth_histo,dark; thr=3325)

Best Config : len=10 :: bandpass_image(lines) -> binary_threshold(smooth_histo,dark; thr=3325)

Best Config : len=10 :: gauss_filter(7) -> binary_threshold(smooth_histo,dark; thr=3325)

Best Config : len=10 :: dual_rank(square,r=61,mp=51,m=150) -> binary_threshold(smooth_histo,dark; thr=3325)

Best Config : len=10 :: equ_histo_image() -> binary_threshold(smooth_histo,dark; thr=3325)

Best Config : len=10 :: bandpass_image(lines) -> binary_threshold(smooth_histo,dark; thr=3325)

Best Config : len=10 :: laplace(absolute_binomial,7,n_8) -> binary_threshold(smooth_histo,dark; thr=3325)

Best Config : len=10 :: gauss_filter(3) -> binary_threshold(smooth_histo,dark; thr=3325)

Best Config : len=10 ::  ->  -> binary_threshold(smooth_histo,dark; thr=3325)

Best Config : len=10 ::  ->  -> binary_threshold(smooth_histo,dark; thr=3325)

--- Iterations ---
151;-0.00649274;

150;-0.00649274;
149;-0.0145591;
148;6.60492e-009;
147;-0.0069019;
146;-0.0337864;
145;-0.000245179;
144;0;
143;-0.0211352;
142;-0.0131724;
141;-0.00517981;
140;-0.00667335;
139;0;
138;-0.0168035;
137;-0.0181166;
136;-0.00731418;
135;-0.000328518;
134;-0.0110233;
133;-0.0171463;
132;-0.00236847;
131;-0.00243936;
130;-0.0129641;
129;-0.00406074;
128;-0.00189687;
127;-0.0470801;
126;-0.0588171;
125;-0.0329544;
124;-0.0139313;
123;3.83855e-008;
122;-0.000535643;
121;-0.0348847;
120;-0.0036338;
119;-0.0168129;
118;-0.00957995;
117;-0.0121734;
116;-0.0217134;
115;-0.00933991;
114;0;
113;-0.000505363;
112;-0.00797957;
111;-0.00570352;
110;-9.41665e-005;
109;-0.00938752;
108;-0.00664834;
107;-0.0105179;
106;-0.0313007;
105;-0.0174004;
104;-0.000441075;
103;1.35454e-007;
102;-0.00187604;
101;-0.0125569;
100;-0.00720905;
99;-0.0164326;
98;-0.00929592;
97;-0.0156534;
96;-0.00254875;
95;5.82053e-008;
94;-0.0124587;
93;-0.00614236;
92;-0.000290162;
91;-0.0244838;
90;-0.0186942;
89;-0.00114986;
88;-0.00948579;
87;-0.00703929;
86;-0.00889077;
85;-0.0164926;
84;-0.014273;
83;-0.00133396;
82;-0.00289431;
81;2.41061e-007;
80;-0.00454182;
79;-0.0109948;
78;-0.0150694;
77;-0.000896487;
76;-0.00535898;
75;-0.0146856;
74;-0.0369498;
73;-0.0205811;
72;-0.0187319;
71;-0.0217398;
70;-0.00592073;
69;-0.0333472;
68;-0.00600484;
67;8.62837e-008;
66;-0.00744745;
65;-0.00955023;
64;1.04955e-007;
63;2.08221e-006;
62;1.89102e-008;
61;-6.25782e-005;
60;1.19181e-007;
59;-0.011359;
58;-0.0018445;
57;-0.00389226;
56;-0.0117979;
55;-0.0212294;
54;0;
53;-0.0123568;
52;-0.00230757;
51;-0.0305025;
50;1.33877e-007;
49;-0.0168308;
48;-0.017807;
47;-0.00804075;
46;-0.00775766;
45;-0.00635963;
44;-0.077278;
43;-0.0042;
42;-0.00505252;
41;0;
40;-0.0118058;
39;-0.0082785;
38;-0.00441206;
37;1.21784e-007;
36;-0.00285282;
35;-0.00298016;
34;-0.000342427;
33;-0.000162639;
32;0;
31;-0.00268965;
30;-0.0106411;
29;-0.0533945;
28;-0.0103797;
27;-0.0176784;
26;0;
25;-0.00784474;
24;-3.56299e-005;
23;-0.00769917;
22;-0.00335299;
21;-0.0103294;
20;-0.00293577;
19;-0.00416249;
18;-0.000611798;
17;-0.00418793;
16;-0.0208151;
15;-0.0277131;
14;4.66107e-007;
13;-0.0010977;
12;-0.00441027;
11;-0.00221587;
10;-0.0170258;
9;-0.00377985;
8;6.85085e-007;
7;-0.0177031;
6;-0.0198954;
5;-0.00679784;
4;-0.000567722;
3;-0.00553887;
2;-0.0137291;
1;-0.000116926;
