--- Random Search Complete ---
Time Started: 2025-9-28 14:27:2
Time Ended  : 2025-9-28 14:46:4
Delta (sec) : 1141.53
ImageDirs   : Aircarbon3\20210325_13h25_rov\training\80.jpg_dark_1\images
LabelDirs   : Aircarbon3\20210325_13h25_rov\training\80.jpg_dark_1\labels
No. Images  : 16MaxPipelineLen: 10
Trials      : 150
Best Trial  : 109
Best Mean MCC: 0.00000
Best Config : len=3 :: binomial_filter(33x33) -> fast_threshold(min=176, max=255, minSize=59)

Best Config : len=3 :: gray_range_rect(263x326) -> fast_threshold(min=176, max=255, minSize=59)

Best Config : len=3 :: binomial_filter(7x15) -> fast_threshold(min=176, max=255, minSize=59)

Best Config : len=3 ::  ->  -> fast_threshold(min=176, max=255, minSize=59)

Best Config : len=3 ::  ->  -> fast_threshold(min=176, max=255, minSize=59)

--- Iterations ---
151;-0.00184659;

150;-0.00184659;
149;-0.000708052;
148;-0.00132714;
147;0;
146;-0.00106417;
145;-0.00153241;
144;-0.00333186;
143;9.05549e-008;
142;9.84234e-008;
141;0;
140;7.44676e-009;
139;-0.000577368;
138;0;
137;-4.94492e-005;
136;7.98475e-009;
135;-0.001751;
134;-0.00215819;
133;0;
132;-0.00115847;
131;-0.00192319;
130;0;
129;-0.0103087;
128;0;
127;5.58011e-009;
126;-0.00058559;
125;-5.09759e-005;
124;-0.00119494;
123;0;
122;-0.00125042;
121;3.546e-009;
120;9.18214e-009;
119;0;
118;-0.000119039;
117;0;
116;0;
115;-0.000476906;
114;-0.000210939;
113;2.46567e-009;
112;-0.000328953;
111;3.94298e-008;
110;1.23681e-008;
109;6.50807e-007;
108;0;
107;0;
106;-0.000652744;
105;-0.000723786;
104;-8.83288e-005;
103;0;
102;-0.000692086;
101;-0.00191843;
100;-0.00184419;
99;-0.000422684;
98;-0.000230951;
97;-0.000175332;
96;-0.000149479;
95;-0.00106433;
94;-4.98872e-005;
93;0;
92;0;
91;-2.65679e-005;
90;-0.00231029;
89;-0.00388714;
88;7.45727e-010;
87;-0.00215019;
86;-0.000789693;
85;0;
84;-0.00199922;
83;-0.00178113;
82;0;
81;-0.00115865;
80;7.10473e-009;
79;3.38533e-009;
78;0;
77;0;
76;0;
75;0;
74;-0.000176367;
73;-0.000687714;
72;0;
71;0;
70;5.80767e-008;
69;-0.00227647;
68;0;
67;8.08239e-009;
66;0;
65;-0.000711001;
64;0;
63;2.51821e-012;
62;3.80701e-009;
61;-0.00170033;
60;0;
59;-0.00294725;
58;-0.000859728;
57;-0.00480608;
56;0;
55;-6.08786e-005;
54;-0.0014281;
53;0;
52;0;
51;-0.00226244;
50;-0.000827203;
49;-0.000167639;
48;-0.000903863;
47;-0.00131141;
46;1.49772e-008;
45;0;
44;-0.000731202;
43;-1.70444e-006;
42;-0.000333065;
41;-0.000314384;
40;-0.00229063;
39;-0.00144035;
38;-0.00268807;
37;0;
36;1.94755e-008;
35;1.5811e-008;
34;1.54719e-008;
33;-0.000778408;
32;-0.00230743;
31;0;
30;9.93765e-008;
29;-0.0019031;
28;-7.14398e-005;
27;0;
26;-0.00198393;
25;7.30724e-009;
24;0;
23;-0.00187925;
22;2.11048e-008;
21;0;
20;0;
19;-0.000696715;
18;3.45545e-009;
17;0;
16;6.43126e-009;
15;-0.00144414;
14;-0.000649612;
13;-0.00048574;
12;0;
11;-1.53821e-005;
10;-0.000175969;
9;-0.00100097;
8;0;
7;-0.00192318;
6;1.41959e-008;
5;9.21964e-009;
4;4.00971e-009;
3;0;
2;5e-009;
1;-4.97445e-005;
